order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount_pct,total_amount,channel,status,return_flag,shipping_days
ORD_020698,CUST_03823,PRD_048,STR_002,2024-07-02,2,134.97,0.0,269.94,In-Store,Completed,False,0
ORD_020699,CUST_00414,PRD_050,STR_007,2023-12-12,2,2090.16,0.0,4180.32,In-Store,Completed,False,0
ORD_020700,CUST_01213,PRD_048,STR_027,2022-05-23,2,140.01,0.0,280.02,In-Store,Completed,False,0
ORD_020701,CUST_00767,PRD_133,ONLINE,2023-10-11,1,73.39,0.0,73.39,Online,Completed,False,2
ORD_020702,CUST_04985,PRD_135,STR_014,2024-10-20,1,196.01,0.22,152.89,In-Store,Completed,False,0
ORD_020703,CUST_01192,PRD_070,STR_046,2024-10-03,4,161.31,0.09,587.17,In-Store,Completed,False,0
ORD_020704,CUST_01239,PRD_073,STR_050,2023-11-16,1,126.51,0.15,107.53,In-Store,Completed,False,0
ORD_020705,CUST_04594,PRD_015,ONLINE,2024-12-29,5,106.87,0.1,480.92,Online,Completed,False,6
ORD_020706,CUST_00989,PRD_103,ONLINE,2022-06-03,3,427.93,0.0,1283.79,Online,Completed,False,4
ORD_020707,CUST_00862,PRD_099,STR_036,2023-07-22,1,172.94,0.09,157.38,In-Store,Completed,False,0
ORD_020708,CUST_03492,PRD_031,STR_024,2024-06-07,1,73.29,0.0,73.29,Online,Completed,False,6
ORD_020709,CUST_00636,PRD_168,STR_008,2022-07-17,1,6.94,0.0,6.94,In-Store,Completed,False,0
ORD_020710,CUST_03970,PRD_051,ONLINE,2024-12-17,2,1633.62,0.0,3267.24,Mobile App,Completed,False,7
ORD_020711,CUST_01442,PRD_122,ONLINE,2023-02-06,2,1033.2,0.05,1963.08,Mobile App,Completed,False,7
ORD_020712,CUST_01066,PRD_166,ONLINE,2023-01-30,1,591.15,0.21,467.01,Online,Completed,False,2
ORD_020713,CUST_02402,PRD_012,ONLINE,2022-10-15,3,12.47,0.06,35.17,Online,Completed,False,6
ORD_020714,CUST_03373,PRD_198,STR_028,2022-12-08,1,18.32,0.09,16.67,Online,Completed,False,1
ORD_020715,CUST_03107,PRD_178,ONLINE,2023-11-11,2,162.01,0.17,268.94,Mobile App,Completed,False,4
ORD_020716,CUST_00525,PRD_022,ONLINE,2023-05-24,2,396.67,0.0,793.34,Online,Completed,False,6
ORD_020717,CUST_04904,PRD_172,ONLINE,2022-09-23,2,17.02,0.06,32.0,Online,Completed,False,5
ORD_020718,CUST_02455,PRD_051,STR_017,2024-07-18,2,1718.03,0.0,3436.06,In-Store,Completed,False,0
ORD_020719,CUST_02416,PRD_156,STR_039,2022-04-13,2,615.08,0.06,1156.35,In-Store,Completed,False,0
ORD_020720,CUST_00403,PRD_042,ONLINE,2024-08-22,1,241.99,0.17,200.85,Online,Completed,False,5
ORD_020721,CUST_01868,PRD_054,ONLINE,2022-12-02,2,127.87,0.0,255.74,Mobile App,Completed,False,3
ORD_020722,CUST_01508,PRD_032,STR_012,2023-08-14,2,63.58,0.0,127.16,Online,Completed,False,2
ORD_020723,CUST_01385,PRD_043,ONLINE,2023-03-24,1,67.61,0.1,60.85,Online,Completed,False,6
ORD_020724,CUST_02680,PRD_063,ONLINE,2023-11-06,1,724.55,0.15,615.87,Online,Completed,False,2
ORD_020725,CUST_02039,PRD_189,ONLINE,2024-07-02,2,44.77,0.0,89.54,Mobile App,Cancelled,False,7
ORD_020726,CUST_02970,PRD_041,STR_003,2024-12-26,2,1745.21,0.0,3490.42,Online,Pending,False,4
ORD_020727,CUST_00660,PRD_065,ONLINE,2022-12-18,4,23.16,0.1,83.38,Online,Returned,True,7
ORD_020728,CUST_00547,PRD_173,STR_029,2023-10-23,2,1362.27,0.0,2724.54,In-Store,Completed,False,0
ORD_020729,CUST_00207,PRD_015,ONLINE,2023-07-07,5,113.66,0.0,568.3,Online,Completed,False,4
ORD_020730,CUST_04156,PRD_012,ONLINE,2024-12-31,1,13.42,0.19,10.87,Online,Completed,False,7
ORD_020731,CUST_00838,PRD_175,STR_011,2024-07-18,5,641.69,0.0,3208.45,In-Store,Cancelled,False,0
ORD_020732,CUST_03168,PRD_001,ONLINE,2023-04-15,1,38.04,0.16,31.95,Online,Completed,False,6
ORD_020733,CUST_04557,PRD_135,STR_013,2023-07-20,2,192.04,0.24,291.9,In-Store,Returned,True,0
ORD_020734,CUST_04951,PRD_116,STR_040,2022-11-12,1,72.7,0.0,72.7,In-Store,Completed,False,0
ORD_020735,CUST_01061,PRD_170,ONLINE,2024-05-15,1,64.0,0.0,64.0,Online,Completed,False,2
ORD_020736,CUST_04375,PRD_100,STR_018,2024-09-05,3,97.73,0.0,293.19,In-Store,Completed,False,0
ORD_020737,CUST_00118,PRD_040,STR_047,2024-12-13,5,176.33,0.0,881.65,In-Store,Completed,False,0
ORD_020738,CUST_00268,PRD_027,ONLINE,2023-11-03,2,43.31,0.0,86.62,Online,Completed,False,5
ORD_020739,CUST_02782,PRD_152,ONLINE,2024-01-08,4,329.49,0.05,1252.06,Online,Completed,False,7
ORD_020740,CUST_00094,PRD_038,STR_022,2023-06-12,2,19.18,0.0,38.36,In-Store,Completed,False,0
ORD_020741,CUST_02255,PRD_074,STR_048,2023-12-02,5,358.95,0.0,1794.75,Mobile App,Completed,False,7
ORD_020742,CUST_01875,PRD_179,ONLINE,2023-01-27,1,34.36,0.0,34.36,Online,Completed,False,3
ORD_020743,CUST_02788,PRD_196,ONLINE,2024-04-24,1,60.07,0.0,60.07,Online,Completed,False,5
ORD_020744,CUST_02463,PRD_147,STR_005,2022-02-10,2,40.47,0.09,73.66,In-Store,Completed,False,0
ORD_020745,CUST_01773,PRD_123,ONLINE,2022-02-22,2,678.03,0.0,1356.06,Mobile App,Completed,False,4
ORD_020746,CUST_03025,PRD_063,ONLINE,2024-03-26,1,697.52,0.0,697.52,Online,Completed,False,7
ORD_020747,CUST_00935,PRD_155,ONLINE,2024-11-24,1,38.38,0.0,38.38,Online,Completed,False,7
ORD_020748,CUST_01513,PRD_132,STR_034,2023-12-14,5,642.23,0.0,3211.15,Online,Completed,False,6
ORD_020749,CUST_02489,PRD_050,ONLINE,2024-04-10,5,2173.25,0.23,8367.01,Online,Completed,False,3
ORD_020750,CUST_04874,PRD_126,ONLINE,2024-08-06,2,410.74,0.0,821.48,Online,Completed,False,1
ORD_020751,CUST_03229,PRD_119,STR_014,2023-02-22,2,1288.0,0.0,2576.0,In-Store,Completed,False,0
ORD_020752,CUST_04217,PRD_067,ONLINE,2022-06-07,1,68.41,0.0,68.41,Online,Completed,False,3
ORD_020753,CUST_01639,PRD_102,ONLINE,2024-11-26,2,401.65,0.0,803.3,Online,Returned,True,3
ORD_020754,CUST_04470,PRD_005,STR_008,2024-11-30,4,202.8,0.1,730.08,In-Store,Completed,False,0
ORD_020755,CUST_02952,PRD_086,ONLINE,2023-06-07,5,673.78,0.0,3368.9,Online,Completed,False,1
ORD_020756,CUST_02202,PRD_008,ONLINE,2022-10-19,1,403.49,0.0,403.49,Online,Returned,True,5
ORD_020757,CUST_01950,PRD_116,STR_015,2024-10-28,2,69.66,0.1,125.39,In-Store,Completed,False,0
ORD_020758,CUST_02219,PRD_142,STR_014,2024-03-15,2,99.63,0.18,163.39,In-Store,Completed,False,0
ORD_020759,CUST_04251,PRD_056,STR_003,2022-01-15,1,708.12,0.0,708.12,In-Store,Completed,False,0
ORD_020760,CUST_04610,PRD_097,ONLINE,2022-06-06,1,11.08,0.16,9.31,Online,Cancelled,False,7
ORD_020761,CUST_03854,PRD_030,STR_024,2024-12-23,2,829.5,0.0,1659.0,In-Store,Completed,False,0
ORD_020762,CUST_03935,PRD_057,STR_011,2022-03-10,5,60.37,0.0,301.85,Online,Completed,False,5
ORD_020763,CUST_00308,PRD_016,ONLINE,2022-12-05,1,26.21,0.0,26.21,Mobile App,Completed,False,4
ORD_020764,CUST_00812,PRD_085,STR_021,2023-10-17,5,421.91,0.0,2109.55,In-Store,Returned,True,0
ORD_020765,CUST_01330,PRD_190,STR_022,2022-09-12,2,2092.79,0.08,3850.73,In-Store,Pending,False,0
ORD_020766,CUST_04722,PRD_032,STR_011,2022-11-02,2,63.77,0.0,127.54,In-Store,Completed,False,0
ORD_020767,CUST_00754,PRD_048,ONLINE,2023-02-04,3,133.83,0.0,401.49,Online,Returned,True,6
ORD_020768,CUST_00475,PRD_007,STR_011,2022-11-28,2,653.25,0.09,1188.91,Mobile App,Completed,False,1
ORD_020769,CUST_04335,PRD_112,STR_013,2024-07-11,1,38.32,0.0,38.32,In-Store,Completed,False,0
ORD_020770,CUST_04946,PRD_195,STR_046,2023-08-21,3,253.3,0.0,759.9,In-Store,Completed,False,0
ORD_020771,CUST_04385,PRD_163,ONLINE,2022-12-03,1,29.64,0.0,29.64,Online,Returned,True,3
ORD_020772,CUST_01150,PRD_172,ONLINE,2022-12-21,1,17.54,0.0,17.54,Mobile App,Completed,False,4
ORD_020773,CUST_00402,PRD_062,ONLINE,2022-03-13,4,1225.2,0.0,4900.8,Mobile App,Completed,False,2
ORD_020774,CUST_01828,PRD_061,STR_003,2022-03-27,2,129.31,0.05,245.69,In-Store,Completed,False,0
ORD_020775,CUST_02198,PRD_181,ONLINE,2024-03-29,4,196.27,0.06,737.98,Online,Completed,False,3
ORD_020776,CUST_02556,PRD_045,ONLINE,2022-06-12,2,454.92,0.07,846.15,Online,Pending,False,3
ORD_020777,CUST_04661,PRD_164,ONLINE,2023-07-18,2,408.95,0.2,654.32,Online,Cancelled,False,7
ORD_020778,CUST_02013,PRD_080,ONLINE,2024-09-02,2,133.09,0.09,242.22,Online,Completed,False,6
ORD_020779,CUST_04009,PRD_088,STR_048,2023-03-06,1,57.15,0.0,57.15,In-Store,Completed,False,0
ORD_020780,CUST_02636,PRD_009,STR_043,2023-01-22,2,653.15,0.0,1306.3,In-Store,Returned,True,0
ORD_020781,CUST_04172,PRD_110,STR_028,2024-10-08,1,28.05,0.06,26.37,Online,Completed,False,3
ORD_020782,CUST_02741,PRD_191,ONLINE,2024-09-29,1,337.34,0.17,279.99,Online,Completed,False,1
ORD_020783,CUST_04891,PRD_149,STR_031,2024-10-15,1,118.84,0.0,118.84,In-Store,Pending,False,0
ORD_020784,CUST_03092,PRD_007,ONLINE,2023-11-07,2,654.26,0.0,1308.52,Online,Completed,False,3
ORD_020785,CUST_00206,PRD_007,ONLINE,2024-12-07,4,609.01,0.0,2436.04,Mobile App,Completed,False,7
ORD_020786,CUST_01487,PRD_165,ONLINE,2024-07-30,2,61.77,0.21,97.6,Online,Completed,False,7
ORD_020787,CUST_04273,PRD_160,ONLINE,2023-05-08,2,2602.06,0.19,4215.34,Online,Completed,False,3
ORD_020788,CUST_00219,PRD_008,STR_017,2023-12-13,2,393.24,0.0,786.48,In-Store,Completed,False,0
ORD_020789,CUST_03649,PRD_173,STR_045,2022-06-23,1,1263.78,0.0,1263.78,In-Store,Completed,False,0
ORD_020790,CUST_00858,PRD_031,STR_049,2023-10-20,2,69.16,0.05,131.4,Online,Cancelled,False,3
ORD_020791,CUST_00736,PRD_005,ONLINE,2022-11-24,2,192.34,0.0,384.68,Online,Completed,False,2
ORD_020792,CUST_01340,PRD_130,STR_047,2022-12-06,1,409.41,0.18,335.72,Online,Completed,False,2
ORD_020793,CUST_04882,PRD_068,STR_028,2022-06-28,1,1830.77,0.0,1830.77,In-Store,Completed,False,0
ORD_020794,CUST_02359,PRD_059,ONLINE,2023-02-15,2,243.86,0.0,487.72,Online,Completed,False,3
ORD_020795,CUST_04601,PRD_151,STR_031,2023-07-25,3,128.68,0.06,362.88,In-Store,Completed,False,0
ORD_020796,CUST_04153,PRD_087,ONLINE,2023-11-27,3,96.92,0.0,290.76,Online,Cancelled,False,1
ORD_020797,CUST_00269,PRD_068,ONLINE,2022-12-17,3,1801.45,0.07,5026.05,Online,Completed,False,5
ORD_020798,CUST_03813,PRD_068,STR_008,2024-06-28,2,1855.72,0.0,3711.44,In-Store,Completed,False,0
ORD_020799,CUST_00189,PRD_164,STR_026,2023-09-17,1,387.57,0.0,387.57,In-Store,Completed,False,0
ORD_020800,CUST_04374,PRD_158,STR_010,2023-12-17,2,100.29,0.19,162.47,Online,Returned,True,2
ORD_020801,CUST_01966,PRD_082,ONLINE,2022-12-03,2,732.61,0.19,1186.83,Online,Completed,False,3
ORD_020802,CUST_02740,PRD_028,ONLINE,2024-07-24,3,586.3,0.06,1653.37,Online,Completed,False,7
ORD_020803,CUST_01063,PRD_144,STR_020,2023-12-10,2,31.0,0.0,62.0,In-Store,Completed,False,0
ORD_020804,CUST_04242,PRD_037,STR_039,2024-09-26,2,44.39,0.0,88.78,Online,Completed,False,4
ORD_020805,CUST_03516,PRD_146,ONLINE,2022-08-10,2,109.89,0.0,219.78,Online,Completed,False,1
ORD_020806,CUST_03540,PRD_127,ONLINE,2023-03-24,2,56.89,0.0,113.78,Online,Completed,False,5
ORD_020807,CUST_01532,PRD_160,STR_012,2022-06-13,1,2599.39,0.05,2469.42,In-Store,Completed,False,0
ORD_020808,CUST_03395,PRD_154,ONLINE,2022-10-17,1,105.65,0.0,105.65,Online,Completed,False,3
ORD_020809,CUST_04923,PRD_117,STR_033,2023-04-12,2,169.94,0.0,339.88,In-Store,Completed,False,0
ORD_020810,CUST_02672,PRD_164,ONLINE,2024-10-30,1,408.05,0.05,387.65,Online,Returned,True,7
ORD_020811,CUST_02358,PRD_177,ONLINE,2023-10-26,3,57.68,0.0,173.04,Mobile App,Returned,True,1
ORD_020812,CUST_01498,PRD_101,ONLINE,2022-12-30,2,168.37,0.05,319.9,Online,Returned,True,5
ORD_020813,CUST_00450,PRD_108,ONLINE,2024-05-05,1,77.77,0.0,77.77,Online,Completed,False,3
ORD_020814,CUST_00088,PRD_176,STR_022,2022-02-04,2,208.3,0.08,383.27,In-Store,Completed,False,0
ORD_020815,CUST_00694,PRD_062,STR_001,2023-03-08,1,1227.97,0.05,1166.57,In-Store,Completed,False,0
ORD_020816,CUST_02139,PRD_115,ONLINE,2023-11-27,3,377.71,0.0,1133.13,Online,Cancelled,False,3
ORD_020817,CUST_04967,PRD_121,ONLINE,2023-11-15,2,106.11,0.0,212.22,Online,Completed,False,7
ORD_020818,CUST_04614,PRD_006,ONLINE,2023-12-01,1,116.04,0.0,116.04,Online,Completed,False,2
ORD_020819,CUST_00968,PRD_076,ONLINE,2022-10-13,2,51.22,0.0,102.44,Online,Completed,False,2
ORD_020820,CUST_01480,PRD_001,ONLINE,2023-01-07,1,37.95,0.0,37.95,Mobile App,Completed,False,7
ORD_020821,CUST_04237,PRD_073,STR_031,2024-11-25,2,118.68,0.05,225.49,Mobile App,Completed,False,2
ORD_020822,CUST_00163,PRD_192,ONLINE,2024-12-18,2,179.62,0.22,280.21,Online,Completed,False,7
ORD_020823,CUST_01671,PRD_043,ONLINE,2022-12-21,1,64.98,0.0,64.98,Online,Completed,False,2
ORD_020824,CUST_00920,PRD_139,ONLINE,2023-12-20,2,41.77,0.19,67.67,Online,Completed,False,1
ORD_020825,CUST_00797,PRD_077,ONLINE,2022-11-09,2,91.82,0.24,139.57,Mobile App,Completed,False,7
ORD_020826,CUST_02423,PRD_189,STR_004,2023-03-06,2,43.59,0.07,81.08,In-Store,Completed,False,0
ORD_020827,CUST_00979,PRD_173,STR_035,2024-06-28,2,1336.45,0.2,2138.32,Online,Completed,False,2
ORD_020828,CUST_01857,PRD_104,ONLINE,2023-08-22,3,535.28,0.0,1605.84,Online,Completed,False,5
ORD_020829,CUST_00601,PRD_119,STR_034,2024-09-11,2,1351.02,0.0,2702.04,In-Store,Completed,False,0
ORD_020830,CUST_02941,PRD_013,ONLINE,2023-12-12,3,410.98,0.25,924.71,Online,Completed,False,1
ORD_020831,CUST_01170,PRD_152,STR_028,2023-12-12,2,318.83,0.0,637.66,In-Store,Pending,False,0
ORD_020832,CUST_02195,PRD_140,ONLINE,2022-03-04,2,743.76,0.0,1487.52,Online,Cancelled,False,5
ORD_020833,CUST_04631,PRD_026,ONLINE,2024-05-08,1,44.13,0.0,44.13,Online,Completed,False,6
ORD_020834,CUST_04956,PRD_010,STR_041,2024-12-20,4,930.21,0.0,3720.84,In-Store,Completed,False,0
ORD_020835,CUST_00632,PRD_057,STR_038,2023-07-15,3,58.97,0.0,176.91,In-Store,Completed,False,0
ORD_020836,CUST_04062,PRD_189,STR_025,2022-08-08,2,44.35,0.09,80.72,In-Store,Cancelled,False,0
ORD_020837,CUST_03173,PRD_009,STR_041,2024-12-20,5,632.86,0.0,3164.3,Online,Completed,False,5
ORD_020838,CUST_04269,PRD_140,ONLINE,2022-12-09,4,728.14,0.08,2679.56,Mobile App,Completed,False,3
ORD_020839,CUST_01997,PRD_024,STR_040,2023-05-01,2,9.46,0.0,18.92,In-Store,Returned,True,0
ORD_020840,CUST_03230,PRD_097,ONLINE,2022-05-02,1,11.28,0.0,11.28,Online,Completed,False,7
ORD_020841,CUST_02769,PRD_177,STR_034,2022-06-10,2,54.44,0.0,108.88,In-Store,Cancelled,False,0
ORD_020842,CUST_04017,PRD_002,STR_003,2022-10-18,2,34.65,0.06,65.14,Mobile App,Completed,False,3
ORD_020843,CUST_04891,PRD_061,STR_001,2023-10-17,2,124.79,0.0,249.58,Mobile App,Completed,False,5
ORD_020844,CUST_02103,PRD_134,STR_049,2023-10-27,5,61.88,0.0,309.4,In-Store,Completed,False,0
ORD_020845,CUST_03369,PRD_024,STR_004,2023-12-01,3,9.4,0.09,25.66,Online,Completed,False,4
ORD_020846,CUST_01727,PRD_033,STR_032,2023-11-15,2,45.03,0.0,90.06,Mobile App,Completed,False,2
ORD_020847,CUST_04724,PRD_041,ONLINE,2023-08-13,1,1709.67,0.1,1538.7,Online,Completed,False,2
ORD_020848,CUST_02736,PRD_180,STR_033,2024-07-10,2,126.24,0.0,252.48,In-Store,Returned,True,0
ORD_020849,CUST_04121,PRD_022,ONLINE,2024-11-26,2,399.75,0.0,799.5,Mobile App,Completed,False,1
ORD_020850,CUST_00042,PRD_128,STR_049,2022-11-28,1,222.64,0.0,222.64,In-Store,Completed,False,0
ORD_020851,CUST_00837,PRD_172,STR_048,2022-07-03,2,17.19,0.08,31.63,In-Store,Completed,False,0
ORD_020852,CUST_01658,PRD_041,ONLINE,2023-05-19,5,1685.05,0.0,8425.25,Mobile App,Completed,False,4
ORD_020853,CUST_01140,PRD_110,ONLINE,2022-02-18,2,28.57,0.0,57.14,Online,Completed,False,5
ORD_020854,CUST_04262,PRD_154,STR_032,2024-10-18,5,104.89,0.17,435.29,In-Store,Completed,False,0
ORD_020855,CUST_04794,PRD_061,STR_035,2022-11-08,1,124.76,0.25,93.57,Online,Returned,True,5
ORD_020856,CUST_04578,PRD_191,STR_036,2023-10-18,1,323.06,0.2,258.45,Mobile App,Completed,False,4
ORD_020857,CUST_02741,PRD_004,STR_022,2022-06-15,2,29.32,0.0,58.64,In-Store,Completed,False,0
ORD_020858,CUST_02121,PRD_168,STR_011,2023-10-22,2,6.7,0.0,13.4,In-Store,Completed,False,0
ORD_020859,CUST_01589,PRD_112,ONLINE,2022-03-11,1,38.02,0.1,34.22,Online,Completed,False,1
ORD_020860,CUST_04756,PRD_121,STR_042,2024-05-30,1,108.84,0.0,108.84,In-Store,Completed,False,0
ORD_020861,CUST_03061,PRD_007,STR_005,2024-12-09,1,662.28,0.07,615.92,Mobile App,Completed,False,5
ORD_020862,CUST_02292,PRD_120,ONLINE,2022-12-18,2,213.11,0.0,426.22,Online,Completed,False,2
ORD_020863,CUST_02161,PRD_024,STR_026,2022-11-20,2,9.99,0.24,15.18,Online,Completed,False,6
ORD_020864,CUST_04526,PRD_090,STR_006,2023-06-15,4,471.21,0.0,1884.84,In-Store,Completed,False,0
ORD_020865,CUST_00752,PRD_183,STR_050,2023-12-08,1,18.3,0.06,17.2,In-Store,Returned,True,0
ORD_020866,CUST_04187,PRD_108,STR_019,2022-09-18,1,78.67,0.17,65.3,In-Store,Completed,False,0
ORD_020867,CUST_04684,PRD_046,ONLINE,2024-07-11,2,27.67,0.0,55.34,Online,Completed,False,3
ORD_020868,CUST_00874,PRD_096,STR_024,2022-09-30,1,301.4,0.0,301.4,In-Store,Completed,False,0
ORD_020869,CUST_02668,PRD_195,STR_010,2022-01-10,1,251.8,0.0,251.8,In-Store,Completed,False,0
ORD_020870,CUST_01112,PRD_170,ONLINE,2023-09-21,2,61.85,0.05,117.52,Online,Completed,False,3
ORD_020871,CUST_03329,PRD_005,STR_012,2022-06-15,1,191.39,0.09,174.16,Online,Returned,True,2
ORD_020872,CUST_00575,PRD_067,ONLINE,2024-02-29,1,68.13,0.0,68.13,Online,Completed,False,3
ORD_020873,CUST_00568,PRD_061,STR_012,2022-08-21,2,125.08,0.08,230.15,In-Store,Returned,True,0
ORD_020874,CUST_03507,PRD_174,STR_005,2024-07-28,2,71.65,0.22,111.77,In-Store,Completed,False,0
ORD_020875,CUST_01810,PRD_034,STR_022,2023-07-12,2,2375.87,0.0,4751.74,In-Store,Completed,False,0
ORD_020876,CUST_03275,PRD_168,ONLINE,2023-11-03,2,6.67,0.0,13.34,Mobile App,Cancelled,False,2
ORD_020877,CUST_01332,PRD_012,STR_007,2022-09-15,2,13.2,0.1,23.76,In-Store,Completed,False,0
ORD_020878,CUST_03362,PRD_010,STR_021,2022-07-23,5,967.29,0.0,4836.45,In-Store,Completed,False,0
ORD_020879,CUST_01503,PRD_086,STR_019,2023-12-13,1,635.55,0.0,635.55,In-Store,Completed,False,0
ORD_020880,CUST_02899,PRD_105,STR_031,2022-11-18,1,218.74,0.0,218.74,In-Store,Completed,False,0
ORD_020881,CUST_01381,PRD_032,ONLINE,2023-04-01,1,65.19,0.07,60.63,Online,Completed,False,7
ORD_020882,CUST_00626,PRD_084,STR_047,2023-07-23,2,505.26,0.06,949.89,In-Store,Completed,False,0
ORD_020883,CUST_01349,PRD_023,STR_043,2022-11-01,2,284.29,0.0,568.58,In-Store,Completed,False,0
ORD_020884,CUST_04789,PRD_059,STR_047,2024-07-01,2,245.93,0.0,491.86,Mobile App,Cancelled,False,1
ORD_020885,CUST_01513,PRD_011,STR_036,2024-11-30,2,96.79,0.19,156.8,In-Store,Completed,False,0
ORD_020886,CUST_03310,PRD_061,STR_032,2023-05-27,2,127.66,0.0,255.32,In-Store,Completed,False,0
ORD_020887,CUST_01185,PRD_054,ONLINE,2024-11-15,2,122.98,0.0,245.96,Online,Cancelled,False,3
ORD_020888,CUST_01858,PRD_058,ONLINE,2024-10-18,1,37.77,0.0,37.77,Mobile App,Completed,False,2
ORD_020889,CUST_04197,PRD_121,STR_001,2022-08-19,2,114.15,0.0,228.3,Mobile App,Completed,False,5
ORD_020890,CUST_04917,PRD_040,ONLINE,2022-08-30,1,167.13,0.0,167.13,Online,Completed,False,1
ORD_020891,CUST_02044,PRD_040,ONLINE,2023-07-20,2,167.22,0.0,334.44,Online,Pending,False,4
ORD_020892,CUST_01633,PRD_098,STR_041,2023-09-23,3,662.99,0.07,1849.74,Online,Completed,False,3
ORD_020893,CUST_01693,PRD_138,STR_032,2023-01-14,5,219.76,0.09,999.91,In-Store,Completed,False,0
ORD_020894,CUST_00739,PRD_197,STR_050,2022-12-21,1,127.6,0.18,104.63,In-Store,Completed,False,0
ORD_020895,CUST_03274,PRD_108,STR_023,2023-05-26,2,81.73,0.0,163.46,Online,Completed,False,4
ORD_020896,CUST_04053,PRD_198,STR_010,2024-02-13,1,18.21,0.0,18.21,Online,Completed,False,5
ORD_020897,CUST_01169,PRD_016,ONLINE,2022-05-10,1,24.92,0.2,19.94,Online,Completed,False,2
ORD_020898,CUST_00981,PRD_103,ONLINE,2024-03-18,1,434.41,0.0,434.41,Online,Completed,False,7
ORD_020899,CUST_01741,PRD_043,ONLINE,2024-11-21,2,64.87,0.0,129.74,Mobile App,Completed,False,1
ORD_020900,CUST_04445,PRD_126,ONLINE,2024-05-24,2,387.92,0.08,713.77,Online,Returned,True,5
ORD_020901,CUST_03485,PRD_018,STR_023,2022-09-21,1,11.6,0.0,11.6,Online,Completed,False,5
ORD_020902,CUST_01670,PRD_103,ONLINE,2022-05-14,4,425.93,0.06,1601.5,Online,Completed,False,7
ORD_020903,CUST_04559,PRD_122,ONLINE,2023-08-06,5,1020.74,0.0,5103.7,Online,Completed,False,6
ORD_020904,CUST_01010,PRD_095,STR_047,2024-12-09,2,80.02,0.08,147.24,In-Store,Completed,False,0
ORD_020905,CUST_00861,PRD_096,STR_003,2024-07-30,1,297.58,0.0,297.58,Mobile App,Completed,False,6
ORD_020906,CUST_02173,PRD_047,ONLINE,2023-11-01,3,132.37,0.0,397.11,Mobile App,Completed,False,5
ORD_020907,CUST_03256,PRD_119,ONLINE,2022-07-19,2,1367.23,0.0,2734.46,Online,Completed,False,2
ORD_020908,CUST_04758,PRD_159,STR_032,2024-03-23,2,331.41,0.09,603.17,Online,Completed,False,6
ORD_020909,CUST_00221,PRD_168,STR_022,2024-07-23,4,6.33,0.0,25.32,Online,Returned,True,2
ORD_020910,CUST_04896,PRD_197,STR_037,2024-11-27,1,129.18,0.22,100.76,In-Store,Completed,False,0
ORD_020911,CUST_02120,PRD_154,STR_021,2023-12-04,1,105.85,0.09,96.32,In-Store,Completed,False,0
ORD_020912,CUST_00955,PRD_161,STR_020,2023-09-09,2,142.96,0.07,265.91,In-Store,Completed,False,0
ORD_020913,CUST_02752,PRD_084,STR_046,2023-12-07,1,542.1,0.08,498.73,In-Store,Cancelled,False,0
ORD_020914,CUST_00059,PRD_036,STR_032,2024-12-02,3,644.6,0.08,1779.1,In-Store,Completed,False,0
ORD_020915,CUST_02675,PRD_034,STR_012,2023-12-12,1,2239.62,0.06,2105.24,Mobile App,Completed,False,3
ORD_020916,CUST_04390,PRD_091,STR_037,2022-11-20,1,95.8,0.0,95.8,Mobile App,Completed,False,7
ORD_020917,CUST_01037,PRD_013,ONLINE,2023-12-16,1,377.74,0.06,355.08,Online,Completed,False,5
ORD_020918,CUST_01774,PRD_041,ONLINE,2024-10-15,2,1703.79,0.0,3407.58,Online,Completed,False,1
ORD_020919,CUST_04534,PRD_143,STR_027,2023-11-04,2,251.54,0.0,503.08,In-Store,Cancelled,False,0
ORD_020920,CUST_00507,PRD_093,STR_017,2023-08-24,2,771.53,0.0,1543.06,Mobile App,Returned,True,5
ORD_020921,CUST_04021,PRD_162,ONLINE,2024-04-18,1,46.81,0.21,36.98,Online,Returned,True,6
ORD_020922,CUST_00737,PRD_042,STR_008,2023-12-29,1,235.53,0.0,235.53,In-Store,Completed,False,0
ORD_020923,CUST_03744,PRD_172,STR_019,2022-04-06,4,17.79,0.0,71.16,In-Store,Completed,False,0
ORD_020924,CUST_01742,PRD_123,STR_012,2024-04-08,2,630.05,0.21,995.48,Mobile App,Completed,False,4
ORD_020925,CUST_01542,PRD_165,ONLINE,2023-04-28,2,57.23,0.16,96.15,Online,Completed,False,6
ORD_020926,CUST_04820,PRD_185,ONLINE,2024-12-01,2,613.11,0.08,1128.12,Mobile App,Completed,False,7
ORD_020927,CUST_02429,PRD_036,STR_048,2024-12-16,2,626.31,0.0,1252.62,In-Store,Completed,False,0
ORD_020928,CUST_01505,PRD_170,ONLINE,2023-06-16,2,59.16,0.0,118.32,Online,Completed,False,2
ORD_020929,CUST_03993,PRD_080,ONLINE,2024-12-15,3,135.34,0.0,406.02,Mobile App,Completed,False,7
ORD_020930,CUST_01151,PRD_118,STR_009,2022-12-20,2,376.91,0.06,708.59,In-Store,Completed,False,0
ORD_020931,CUST_00908,PRD_037,ONLINE,2024-01-28,1,44.15,0.0,44.15,Online,Completed,False,1
ORD_020932,CUST_01858,PRD_093,STR_033,2022-04-29,2,720.9,0.0,1441.8,Online,Completed,False,7
