"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_008846","ORD_005635","CUST_02095","PRD_153","Multi-Port Fast Charger 65W","Electronics","Lombardia","5","Positive","2022-09-30","Picked it up at the Milano store and the staff was very helpful. Setup was surprisingly easy and everything worked right out of the box. The touch sensitivity is very responsive. Much lighter than I expected which is great for daily use. Image quality blew me away — so sharp and detailed.","True"
"REV_008847","ORD_008250","CUST_04558","PRD_038","Oat Milk Barista Edition 1L Elite","Food & Beverage","Veneto","5","Positive","2022-06-13","Five stars without hesitation. Customer service was helpful when I had a question. Great seller — fast shipping and good communication. Very well packaged — no damage at all.","True"
"REV_008848","ORD_029408","CUST_03134","PRD_140","Handheld Game Console Retro Classic","Electronics","Online","5","Positive","2022-12-12","Very well packaged — no damage at all. Charging speed is impressive — full charge in under an hour.","True"
"REV_008849","ORD_016043","CUST_02315","PRD_135","Tailored Blazer Modern Fit Classic","Clothing & Apparel","Puglia","4","Positive","2023-11-09","Lightweight yet surprisingly warm — ideal for layering. Compliments every time I wear this. Very comfortable to wear all day long. Highly satisfied with my purchase.","True"
"REV_008850","ORD_001089","CUST_02307","PRD_174","Baseball Cap Embroidered v2","Clothing & Apparel","Online","2","Negative","2022-12-01","Package was left outside in the rain. Buttons fell off almost immediately.","True"
"REV_008851","ORD_014082","CUST_03544","PRD_087","Compression Running Socks Mini","Clothing & Apparel","Puglia","3","Neutral","2023-09-06","The colour is slightly different from the photos. Some features are good, others are a bit disappointing.","True"
"REV_008852","ORD_047806","CUST_03967","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Umbria","5","Positive","2022-06-23","The team at the Umbria store were really knowledgeable. Will definitely be ordering again. This is now my go-to brand for this type of product.","True"
"REV_008853","ORD_041937","CUST_02838","PRD_140","Handheld Game Console Retro Classic","Electronics","Online","5","Positive","2022-12-07","Much lighter than I expected which is great for daily use. Very well packaged — no damage at all. Will definitely be ordering again. Delivery was faster than expected — arrived the next day.","True"
"REV_008854","ORD_048355","CUST_00397","PRD_080","Dance Shoes Suede Sole v2","Clothing & Apparel","Sicilia","4","Positive","2024-03-14","The zip and buttons feel sturdy, not cheap at all. Great seller — fast shipping and good communication.","True"
"REV_008855","ORD_014178","CUST_02746","PRD_193","Multi-Tool Pocket Knife 14-in-1 Elite","Sports & Outdoors","Campania","3","Neutral","2022-11-18","The strap snapped during a light workout. The colour is slightly different from the photos. It does what it says but nothing more.","True"
"REV_008856","ORD_005064","CUST_04220","PRD_022","Mini Projector Portable v2","Electronics","Friuli-Venezia Giulia","3","Neutral","2022-04-16","Customer service response was slow but eventually helpful. It does what it says but nothing more. The battery life exceeded my expectations.","True"
"REV_008857","ORD_006547","CUST_02405","PRD_103","Retro Gaming Console Mini Mini","Electronics","Calabria","3","Neutral","2024-09-01","It does what it says but nothing more. Delivery was on time but the packaging could be better.","True"
"REV_008858","ORD_002516","CUST_03467","PRD_014","Kids Dinosaur Print Hoodie","Clothing & Apparel","Trentino-Alto Adige","5","Positive","2022-10-05","Five stars without hesitation. Washes well and hasn't shrunk or faded at all. I've already ordered the same item in another colour.","True"
"REV_008859","ORD_004268","CUST_00869","PRD_012","Baseball Cap Embroidered Lite","Clothing & Apparel","Veneto","5","Positive","2022-07-22","Picked it up at the Verona store and the staff was very helpful. I've already ordered the same item in another colour. Would definitely recommend to friends and family. Very well packaged — no damage at all. Compliments every time I wear this.","True"
"REV_008860","ORD_035616","CUST_04702","PRD_060","Dash Camera 4K Dual Lens Elite","Electronics","Sicilia","5","Positive","2024-06-17","The companion app is intuitive and feature-rich. Charging speed is impressive — full charge in under an hour. Really pleased with how ergonomic the design is.","False"
"REV_008861","ORD_004759","CUST_00955","PRD_163","Single Origin Espresso Beans 500g Lite","Food & Beverage","Sicilia","3","Neutral","2022-09-25","Works fine but feels a bit plasticky. Packaging was damaged and the contents had spilled. The flavour is absolutely delicious — rich and well-balanced.","True"
"REV_008862","ORD_007356","CUST_01619","PRD_118","Car Phone Mount Magnetic Classic","Electronics","Online","5","Positive","2022-10-02","Would definitely recommend to friends and family. The noise cancellation is genuinely impressive.","True"
"REV_008863","ORD_043169","CUST_00315","PRD_134","Vertical Garden Wall Planter Classic","Home & Garden","Puglia","5","Positive","2024-10-15","My plants are thriving since I started using this. Highly satisfied with my purchase.","True"
"REV_008864","ORD_019588","CUST_04810","PRD_172","Extra Virgin Olive Oil DOP 500ml Elite","Food & Beverage","Puglia","3","Neutral","2024-06-09","The product arrived with only two weeks until expiry — unacceptable. Customer service response was slow but eventually helpful. Packaging was damaged and the contents had spilled.","True"
"REV_008865","ORD_022991","CUST_00103","PRD_077","Under-Bed Storage Boxes 2-Pack","Home & Garden","Online","5","Positive","2024-10-30","Really well thought-out design with attention to detail. Customer service was helpful when I had a question. Great gift idea — my friend was thrilled with it.","True"
"REV_008866","ORD_047866","CUST_00387","PRD_155","Specialty Balsamic Vinegar Aged Pro","Food & Beverage","Veneto","4","Positive","2024-01-04","Delivery was faster than expected — arrived the next day. I've tried many similar products and this is by far the best. Highly satisfied with my purchase. Packaging is eco-friendly and keeps everything fresh.","False"
"REV_008867","ORD_032250","CUST_00207","PRD_145","School Uniform Bundle Classic","Clothing & Apparel","Lazio","5","Positive","2023-04-19","Exactly as described — no surprises. The zip and buttons feel sturdy, not cheap at all. Will definitely be ordering again.","True"
"REV_008868","ORD_031860","CUST_02710","PRD_017","Multi-Port Fast Charger 65W Pro","Electronics","Online","5","Positive","2022-08-04","The display quality is outstanding — colours are vivid and sharp. Works seamlessly with all my other devices. Will definitely be ordering again.","True"
"REV_008869","ORD_000204","CUST_00799","PRD_140","Handheld Game Console Retro Classic","Electronics","Online","5","Positive","2024-11-12","Would definitely recommend to friends and family. The battery life exceeded my expectations.","True"
"REV_008870","ORD_002207","CUST_02874","PRD_052","Cacao Nibs Raw Organic 200g Plus","Food & Beverage","Online","5","Positive","2023-03-26","My family loved it, even the picky eaters. Very well packaged — no damage at all.","True"
"REV_008871","ORD_033618","CUST_02037","PRD_136","Pesto Artigianale Classico 180g Classic","Food & Beverage","Online","2","Negative","2023-12-26","It took over 10 days to arrive, which is unacceptable. Tracking showed delivered but I never received anything. Delivery driver left it with a neighbour without asking.","True"
"REV_008872","ORD_009319","CUST_02432","PRD_171","Raw Wildflower Honey 400g","Food & Beverage","Sicilia","5","Positive","2023-01-20","I've tried many similar products and this is by far the best. Very well packaged — no damage at all. This is now my go-to brand for this type of product. Highly satisfied with my purchase.","True"
"REV_008873","ORD_025352","CUST_00607","PRD_160","Digital Drawing Tablet Mini","Electronics","Sicilia","4","Positive","2024-06-07","Ordered online and collected from the Palermo location — very smooth. Charging speed is impressive — full charge in under an hour. Connects instantly via Bluetooth and holds the connection perfectly.","True"
"REV_008874","ORD_011813","CUST_04361","PRD_070","Silk Blouse Elegant Mini","Clothing & Apparel","Marche","5","Positive","2023-01-09","Will definitely be ordering again. The fabric quality feels premium for the price.","True"
"REV_008875","ORD_033955","CUST_00980","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Umbria","4","Positive","2024-03-14","Exactly as described — no surprises. The size is perfect — fits exactly as I hoped. Great gift idea — my friend was thrilled with it.","True"
"REV_008876","ORD_016072","CUST_01315","PRD_115","Wireless Earbuds Ultra Classic","Electronics","Online","3","Neutral","2024-05-03","Delivery was on time but the packaging could be better. The colour is slightly different from the photos. It gets the job done, but I've seen better.","True"
"REV_008877","ORD_039055","CUST_00039","PRD_147","Sea Salt Caramel Popcorn 150g Pro","Food & Beverage","Online","5","Positive","2023-01-14","Great price for such a premium product. Freshness is evident from the moment you open the packaging. This is now my go-to brand for this type of product.","True"
"REV_008878","ORD_038584","CUST_00918","PRD_140","Handheld Game Console Retro Classic","Electronics","Piemonte","5","Positive","2022-11-01","Sound quality is crystal clear, even at high volumes. The touch sensitivity is very responsive. The companion app is intuitive and feature-rich. Five stars without hesitation.","True"
"REV_008879","ORD_012337","CUST_00013","PRD_003","Yoga Mat Non-Slip Eco Cork Pro","Sports & Outdoors","Sicilia","3","Neutral","2023-03-19","Comfortable to wear even during long workouts. Durable construction — this is clearly built to last. Really helped improve my training sessions.","True"
"REV_008880","ORD_048276","CUST_02776","PRD_160","Digital Drawing Tablet Mini","Electronics","Lombardia","5","Positive","2022-03-18","Great seller — fast shipping and good communication. The touch sensitivity is very responsive. Customer service was helpful when I had a question. Build quality feels solid and premium for the price.","True"
"REV_008881","ORD_005310","CUST_04246","PRD_170","Scented Soy Candle Vanilla Cedar Classic","Home & Garden","Calabria","5","Positive","2022-05-17","Looks even better in person than in the photos. The size is perfect — fits exactly as I hoped. Delivery was faster than expected — arrived the next day.","True"
"REV_008882","ORD_047160","CUST_04484","PRD_141","Mechanical Pencil Digital Classic","Electronics","Sicilia","2","Negative","2023-10-22","Tracking showed delivered but I never received anything. Sound quality is terrible — tinny and distorted at any volume.","True"
"REV_008883","ORD_014706","CUST_02270","PRD_198","Water Polo Ball Size 4 Lite","Sports & Outdoors","Online","1","Negative","2023-01-06","The strap snapped during a light workout. Still waiting for a resolution from customer services. Was left on the doorstep without any notification.","True"
"REV_008884","ORD_039011","CUST_03145","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","3","Neutral","2023-11-24","Instructions could be clearer. Functional but lacks the premium feel I expected.","True"
"REV_008885","ORD_045140","CUST_03982","PRD_035","Canvas Tote Bag Everyday Classic","Clothing & Apparel","Online","4","Positive","2024-12-23","Would definitely recommend to friends and family. Compliments every time I wear this.","True"
"REV_008886","ORD_013877","CUST_03013","PRD_100","Merino Wool Sweater Lite","Clothing & Apparel","Marche","3","Neutral","2024-05-04","Acceptable quality — meets the basic requirements. OK product overall — a few minor issues but nothing major. The product is decent for the price.","True"
"REV_008887","ORD_024612","CUST_02831","PRD_047","Gym Shorts Quick-Dry Classic","Clothing & Apparel","Emilia-Romagna","5","Positive","2022-10-22","Picked it up at the Bologna store and the staff was very helpful. Very comfortable to wear all day long. Love the sustainable materials used. The stitching is neat and everything looks well-made.","True"
"REV_008888","ORD_036910","CUST_04443","PRD_114","Patterned Silk Scarf Lite","Clothing & Apparel","Veneto","5","Positive","2024-12-25","Colours are exactly as shown in the photos. Great range of sizes available. Great seller — fast shipping and good communication.","True"
"REV_008889","ORD_031772","CUST_00370","PRD_130","Portable Translator Device Plus","Electronics","Puglia","5","Positive","2022-12-16","Highly satisfied with my purchase. Very well packaged — no damage at all. Sound quality is crystal clear, even at high volumes.","True"
"REV_008890","ORD_003244","CUST_02290","PRD_025","Dried Porcini Mushrooms 50g Plus","Food & Beverage","Piemonte","4","Positive","2023-04-18","Five stars without hesitation. This is now my go-to brand for this type of product. My family loved it, even the picky eaters. Will definitely be ordering again.","True"
"REV_008891","ORD_003322","CUST_03593","PRD_140","Handheld Game Console Retro Classic","Electronics","Online","5","Positive","2022-05-29","Would definitely recommend to friends and family. Much lighter than I expected which is great for daily use. Very well packaged — no damage at all.","True"
"REV_008892","ORD_022787","CUST_01885","PRD_163","Single Origin Espresso Beans 500g Lite","Food & Beverage","Online","4","Positive","2023-10-21","Bought this at the Roma branch — great in-store experience. The flavour is absolutely delicious — rich and well-balanced. Really high quality ingredients — you can taste the difference. I've tried many similar products and this is by far the best.","True"
"REV_008893","ORD_027299","CUST_03200","PRD_094","Tailored Blazer Modern Fit Lite","Clothing & Apparel","Calabria","1","Negative","2022-12-04","The wrong item was delivered and returning it has been a nightmare. Was left on the doorstep without any notification. Tracking showed delivered but I never received anything.","False"
"REV_008894","ORD_009351","CUST_01730","PRD_119","Mini Projector Portable Classic","Electronics","Toscana","5","Positive","2022-09-17","Sound quality is crystal clear, even at high volumes. Charging speed is impressive — full charge in under an hour.","True"
"REV_008895","ORD_021733","CUST_03918","PRD_087","Compression Running Socks Mini","Clothing & Apparel","Veneto","5","Positive","2024-06-06","Washes well and hasn't shrunk or faded at all. Very comfortable to wear all day long. Lightweight yet surprisingly warm — ideal for layering.","True"
"REV_008896","ORD_019195","CUST_04927","PRD_148","Indoor Plant Pot Terracotta Mini","Home & Garden","Online","3","Neutral","2023-01-04","It does what it says but nothing more. Some features are good, others are a bit disappointing.","True"
"REV_008897","ORD_027949","CUST_01394","PRD_150","Succulent Grow Kit Complete Classic","Home & Garden","Online","1","Negative","2023-11-22","It took over 10 days to arrive, which is unacceptable. Rust appeared within two weeks despite normal indoor use.","True"
"REV_008898","ORD_037027","CUST_02443","PRD_193","Multi-Tool Pocket Knife 14-in-1 Elite","Sports & Outdoors","Calabria","5","Positive","2023-11-13","The team at the Calabria store were really knowledgeable. Lightweight and easy to pack for travel. My recovery time has noticeably improved since using this. Delivery was faster than expected — arrived the next day.","True"
"REV_008899","ORD_031224","CUST_01294","PRD_007","Noise Cancelling Headphones Pro","Electronics","Trentino-Alto Adige","3","Neutral","2022-12-24","Acceptable quality — meets the basic requirements. Functional but lacks the premium feel I expected. The colour is slightly different from the photos.","True"
"REV_008900","ORD_019310","CUST_02907","PRD_148","Indoor Plant Pot Terracotta Mini","Home & Garden","Veneto","5","Positive","2023-12-30","Great gift idea — my friend was thrilled with it. Will definitely be ordering again.","True"
"REV_008901","ORD_015909","CUST_02738","PRD_046","Girls Tutu Skirt Rainbow Elite","Clothing & Apparel","Online","4","Positive","2022-11-11","Very well packaged — no damage at all. I've already ordered the same item in another colour.","True"
"REV_008902","ORD_027821","CUST_01988","PRD_165","Cold Brew Coffee Concentrate Pro","Food & Beverage","Lombardia","4","Positive","2022-06-28","My family loved it, even the picky eaters. Freshness is evident from the moment you open the packaging. A staple in my kitchen now — I buy this regularly.","True"
"REV_008903","ORD_006172","CUST_02706","PRD_065","Artisan Dark Chocolate 85% Cacao Plus","Food & Beverage","Puglia","5","Positive","2025-01-03","The aroma is wonderful — fills the whole kitchen. Will definitely be ordering again.","True"
"REV_008904","ORD_011933","CUST_00361","PRD_010","Casual Denim Jacket Pro","Clothing & Apparel","Puglia","5","Positive","2023-07-03","Five stars without hesitation. The fabric quality feels premium for the price. Very well packaged — no damage at all.","True"
"REV_008905","ORD_021753","CUST_02303","PRD_042","Cold Brew Coffee Concentrate Classic","Food & Beverage","Veneto","3","Neutral","2022-02-24","Mixed feelings about this one — pros and cons. Not bad for the price — sets realistic expectations.","True"
"REV_008906","ORD_027313","CUST_01236","PRD_167","Gym Shorts Quick-Dry Classic","Clothing & Apparel","Online","4","Positive","2022-12-28","Perfect fit — I ordered my usual size and it was spot on. Very comfortable to wear all day long. Highly satisfied with my purchase. Exactly as described — no surprises.","True"
"REV_008907","ORD_005509","CUST_01812","PRD_086","School Uniform Bundle Mini","Clothing & Apparel","Veneto","5","Positive","2024-01-17","Great seller — fast shipping and good communication. I've already ordered the same item in another colour.","False"
"REV_008908","ORD_002244","CUST_00844","PRD_006","Neoprene Dumbbell Pair 5kg v2","Sports & Outdoors","Online","3","Neutral","2023-01-04","It gets the job done, but I've seen better. Would consider repurchasing if the price drops. Mixed feelings about this one — pros and cons.","True"
"REV_008909","ORD_014787","CUST_03854","PRD_171","Raw Wildflower Honey 400g","Food & Beverage","Veneto","3","Neutral","2022-11-14","Customer service response was slow but eventually helpful. Instructions could be clearer.","True"
"REV_008910","ORD_037930","CUST_04211","PRD_017","Multi-Port Fast Charger 65W Pro","Electronics","Sicilia","4","Positive","2023-11-12","The battery life exceeded my expectations. Great value for money compared to other brands. Really pleased with how ergonomic the design is.","True"
"REV_008911","ORD_038602","CUST_00461","PRD_046","Girls Tutu Skirt Rainbow Elite","Clothing & Apparel","Friuli-Venezia Giulia","2","Negative","2024-08-04","The colour faded after just two washes. Shrank significantly after the first wash despite following care instructions.","True"
"REV_008912","ORD_021009","CUST_04843","PRD_046","Girls Tutu Skirt Rainbow Elite","Clothing & Apparel","Online","5","Positive","2024-11-04","Fast delivery to Roma — arrived the next day. The fabric quality feels premium for the price. Will definitely be ordering again. Customer service was helpful when I had a question.","True"
"REV_008913","ORD_044424","CUST_04090","PRD_124","Screen Cleaning Kit Pro Mini","Electronics","Online","3","Neutral","2024-05-08","Setup took longer than it should have. Took a little longer than expected to arrive. Works fine but feels a bit plasticky.","True"
"REV_008914","ORD_021494","CUST_03123","PRD_047","Gym Shorts Quick-Dry Classic","Clothing & Apparel","Calabria","5","Positive","2023-10-01","Highly satisfied with my purchase. Exactly as described — no surprises. The zip and buttons feel sturdy, not cheap at all.","True"
"REV_008915","ORD_038415","CUST_03585","PRD_159","Mechanical Pencil Digital Elite","Electronics","Puglia","5","Positive","2022-11-14","Very well packaged — no damage at all. Delivery was faster than expected — arrived the next day. Image quality blew me away — so sharp and detailed. Would definitely recommend to friends and family.","True"
"REV_008916","ORD_041591","CUST_03514","PRD_149","Succulent Grow Kit Complete Plus","Home & Garden","Online","5","Positive","2023-11-25","The Roma staff recommended this and they were absolutely right. Five stars without hesitation. Customer service was helpful when I had a question.","True"
"REV_008917","ORD_033779","CUST_03206","PRD_049","Gaming Controller Wireless Lite","Electronics","Online","4","Positive","2025-01-13","Bought this at the Roma branch — great in-store experience. Five stars without hesitation. Exactly as described — no surprises. Very well packaged — no damage at all. The noise cancellation is genuinely impressive.","False"
"REV_008918","ORD_042408","CUST_04902","PRD_054","Wide-Brim Sun Hat Plus","Clothing & Apparel","Online","5","Positive","2024-11-04","The zip and buttons feel sturdy, not cheap at all. The stitching is neat and everything looks well-made.","True"
"REV_008919","ORD_024563","CUST_00963","PRD_120","Freeze-Dried Fruit Mix 200g Classic","Food & Beverage","Piemonte","4","Positive","2024-01-25","Great seller — fast shipping and good communication. A staple in my kitchen now — I buy this regularly. Freshness is evident from the moment you open the packaging. Great price for such a premium product.","True"
"REV_008920","ORD_000966","CUST_03412","PRD_103","Retro Gaming Console Mini Mini","Electronics","Umbria","4","Positive","2022-06-08","Exactly as described — no surprises. The companion app is intuitive and feature-rich. Works seamlessly with all my other devices.","True"
"REV_008921","ORD_030346","CUST_01508","PRD_176","Multi-Port Fast Charger 65W Pro","Electronics","Online","4","Positive","2023-09-08","Great seller — fast shipping and good communication. The noise cancellation is genuinely impressive. The battery life exceeded my expectations. Build quality feels solid and premium for the price.","True"
"REV_008922","ORD_021775","CUST_00299","PRD_083","Noise Cancelling Headphones Lite","Electronics","Sicilia","3","Neutral","2022-12-16","Would consider repurchasing if the price drops. Mixed feelings about this one — pros and cons. Not bad for the price — sets realistic expectations.","True"
"REV_008923","ORD_006939","CUST_04563","PRD_045","Beeswax Wrap Reusable 3-Pack Pro","Home & Garden","Veneto","2","Negative","2025-01-22","Instructions were completely wrong — steps were missing. Was left on the doorstep without any notification. Package was left outside in the rain. Tracking showed delivered but I never received anything.","True"
"REV_008924","ORD_000472","CUST_00867","PRD_157","Smart Speaker Voice Control Mini","Electronics","Puglia","4","Positive","2024-12-07","Charging speed is impressive — full charge in under an hour. Great seller — fast shipping and good communication.","True"
"REV_008925","ORD_024924","CUST_02082","PRD_113","Organic Quinoa 1kg Lite","Food & Beverage","Emilia-Romagna","4","Positive","2022-11-08","Packaging is eco-friendly and keeps everything fresh. Would definitely recommend to friends and family. Highly satisfied with my purchase. Exactly as described — no surprises.","True"
"REV_008926","ORD_040893","CUST_03422","PRD_178","Compression Running Socks Plus","Clothing & Apparel","Online","5","Positive","2024-10-25","Very comfortable to wear all day long. Exactly as described — no surprises.","True"
"REV_008927","ORD_020294","CUST_04067","PRD_185","Air Quality Monitor Smart v2","Electronics","Sicilia","5","Positive","2024-11-19","Sound quality is crystal clear, even at high volumes. Connects instantly via Bluetooth and holds the connection perfectly.","True"
"REV_008928","ORD_010022","CUST_00711","PRD_079","Smart Home Hub Mini","Electronics","Campania","4","Positive","2023-05-17","Great seller — fast shipping and good communication. Customer service was helpful when I had a question. The battery life exceeded my expectations.","True"
"REV_008929","ORD_017526","CUST_01413","PRD_032","Craft Ginger Beer 4-Pack","Food & Beverage","Online","5","Positive","2022-11-14","Great price for such a premium product. Perfect balance of sweet and savoury. Freshness is evident from the moment you open the packaging. Delivery was faster than expected — arrived the next day.","True"
"REV_008930","ORD_019999","CUST_04216","PRD_161","High-Waist Yoga Pants Mini","Clothing & Apparel","Emilia-Romagna","3","Neutral","2024-01-12","Took a little longer than expected to arrive. Acceptable quality — meets the basic requirements.","True"
"REV_008931","ORD_015802","CUST_04874","PRD_060","Dash Camera 4K Dual Lens Elite","Electronics","Online","1","Negative","2024-12-24","Screen has dead pixels that appeared within days. Tracking showed delivered but I never received anything. The item arrived damaged — the packaging was completely crushed.","True"
"REV_008932","ORD_013173","CUST_01124","PRD_036","Recycled Fabric Backpack Pro","Clothing & Apparel","Lombardia","2","Negative","2023-08-21","Fabric is much thinner than it looks online. Shrank significantly after the first wash despite following care instructions.","True"
"REV_008933","ORD_038488","CUST_04642","PRD_196","Tennis Overgrip Pack of 3 Elite","Sports & Outdoors","Online","4","Positive","2022-11-01","The team at the Online store were really knowledgeable. Adjustable settings make it suitable for all fitness levels. Exactly as described — no surprises.","True"
"REV_008934","ORD_015623","CUST_01301","PRD_049","Gaming Controller Wireless Lite","Electronics","Sicilia","5","Positive","2023-09-21","The display quality is outstanding — colours are vivid and sharp. Will definitely be ordering again.","True"
"REV_008935","ORD_024514","CUST_02739","PRD_166","Laptop Stand Adjustable Pro","Electronics","Online","3","Neutral","2024-09-09","Would consider repurchasing if the price drops. Instructions could be clearer. The display quality is outstanding — colours are vivid and sharp.","True"
"REV_008936","ORD_047961","CUST_04318","PRD_125","Superfood Granola Blueberry Plus","Food & Beverage","Campania","3","Neutral","2024-09-23","It does what it says but nothing more. The product is decent for the price. Works fine but feels a bit plasticky.","True"
"REV_008937","ORD_024735","CUST_04799","PRD_129","Headlamp LED 350 Lumens Lite","Sports & Outdoors","Online","3","Neutral","2022-04-28","Took a little longer than expected to arrive. Some features are good, others are a bit disappointing.","True"
"REV_008938","ORD_039284","CUST_03695","PRD_058","Herb Garden Seed Kit 8 Varieties Mini","Home & Garden","Online","1","Negative","2023-10-20","Instructions were completely wrong — steps were missing. The item arrived damaged — the packaging was completely crushed.","True"
"REV_008939","ORD_038163","CUST_01315","PRD_148","Indoor Plant Pot Terracotta Mini","Home & Garden","Piemonte","5","Positive","2023-06-29","Great seller — fast shipping and good communication. Very easy to clean and maintain.","True"
"REV_008940","ORD_002628","CUST_04094","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Sicilia","5","Positive","2023-01-24","Exactly as described — no surprises. Customer service was helpful when I had a question. Delivery was faster than expected — arrived the next day.","True"
"REV_008941","ORD_010009","CUST_01839","PRD_175","Relaxed Linen Shirt","Clothing & Apparel","Puglia","1","Negative","2023-01-13","It took over 10 days to arrive, which is unacceptable. Delivery driver left it with a neighbour without asking.","False"
"REV_008942","ORD_024333","CUST_01629","PRD_030","Mechanical Gaming Keyboard","Electronics","Piemonte","2","Negative","2025-01-04","Customer service was unhelpful when I tried to get a replacement. Sound quality is terrible — tinny and distorted at any volume.","True"
"REV_008943","ORD_031431","CUST_02945","PRD_146","Canvas Tote Bag Everyday Plus","Clothing & Apparel","Trentino-Alto Adige","5","Positive","2022-07-28","Will definitely be ordering again. Customer service was helpful when I had a question.","True"
"REV_008944","ORD_017022","CUST_01844","PRD_084","Formal Oxford Shoes Classic","Clothing & Apparel","Online","4","Positive","2022-03-12","Very well packaged — no damage at all. Lightweight yet surprisingly warm — ideal for layering. Colours are exactly as shown in the photos.","True"
"REV_008945","ORD_016763","CUST_00306","PRD_143","Waterproof Dry Bag 20L v2","Sports & Outdoors","Online","1","Negative","2024-03-10","Tracking showed delivered but I never received anything. Package was left outside in the rain. Still waiting for a resolution from customer services. The strap snapped during a light workout.","True"
"REV_008946","ORD_001959","CUST_01036","PRD_193","Multi-Tool Pocket Knife 14-in-1 Elite","Sports & Outdoors","Online","4","Positive","2022-03-24","Picked it up at the Roma store and the staff was very helpful. Very well packaged — no damage at all. Delivery was faster than expected — arrived the next day. Comfortable to wear even during long workouts. Lightweight and easy to pack for travel.","True"
"REV_008947","ORD_019112","CUST_00568","PRD_105","Cycling Gloves Touchscreen Pro","Sports & Outdoors","Online","5","Positive","2023-12-26","Great seller — fast shipping and good communication. Highly satisfied with my purchase. Would definitely recommend to friends and family.","False"
"REV_008948","ORD_019338","CUST_01097","PRD_077","Under-Bed Storage Boxes 2-Pack","Home & Garden","Emilia-Romagna","4","Positive","2023-05-16","This is now my go-to brand for this type of product. Great gift idea — my friend was thrilled with it. Exactly as described — no surprises.","True"
"REV_008949","ORD_048440","CUST_04441","PRD_176","Multi-Port Fast Charger 65W Pro","Electronics","Liguria","3","Neutral","2024-04-05","Setup was surprisingly easy and everything worked right out of the box. The battery life exceeded my expectations. The product is decent for the price.","True"
"REV_008950","ORD_009493","CUST_03670","PRD_073","Casual Denim Jacket Classic","Clothing & Apparel","Online","5","Positive","2024-10-08","Picked it up at the Roma store and the staff was very helpful. Very comfortable to wear all day long. The zip and buttons feel sturdy, not cheap at all. Very well packaged — no damage at all. Love the sustainable materials used.","True"
"REV_008951","ORD_035742","CUST_01335","PRD_101","Jump Rope Weighted Professional","Sports & Outdoors","Puglia","4","Positive","2022-11-03","Performance matches or beats much more expensive alternatives. This is now my go-to brand for this type of product. Durable construction — this is clearly built to last. Comfortable to wear even during long workouts.","True"
"REV_008952","ORD_019565","CUST_02997","PRD_097","Cold Brew Coffee Concentrate Plus","Food & Beverage","Veneto","4","Positive","2023-01-24","Delivery was faster than expected — arrived the next day. I've tried many similar products and this is by far the best. My family loved it, even the picky eaters.","True"
"REV_008953","ORD_016728","CUST_03570","PRD_161","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","5","Positive","2024-11-10","Lightweight yet surprisingly warm — ideal for layering. I've already ordered the same item in another colour.","True"
"REV_008954","ORD_013829","CUST_02613","PRD_030","Mechanical Gaming Keyboard","Electronics","Lazio","3","Neutral","2024-11-23","The battery life exceeded my expectations. I'm on the fence — might try a different brand next time. Not bad for the price — sets realistic expectations.","True"
"REV_008955","ORD_028537","CUST_00935","PRD_058","Herb Garden Seed Kit 8 Varieties Mini","Home & Garden","Piemonte","5","Positive","2022-10-15","Five stars without hesitation. Looks even better in person than in the photos. Assembly was straightforward and took about 15 minutes. The size is perfect — fits exactly as I hoped.","True"
"REV_008956","ORD_044926","CUST_03201","PRD_097","Cold Brew Coffee Concentrate Plus","Food & Beverage","Puglia","3","Neutral","2022-05-02","The colour is slightly different from the photos. Setup took longer than it should have. Functional but lacks the premium feel I expected.","True"
"REV_008957","ORD_005415","CUST_02947","PRD_025","Dried Porcini Mushrooms 50g Plus","Food & Beverage","Calabria","4","Positive","2022-02-11","I've tried many similar products and this is by far the best. Customer service was helpful when I had a question. Would definitely recommend to friends and family.","True"
"REV_008958","ORD_028167","CUST_04606","PRD_024","Succulent Grow Kit Complete v2","Home & Garden","Toscana","5","Positive","2024-01-22","This is now my go-to brand for this type of product. Very well packaged — no damage at all. Would definitely recommend to friends and family. Assembly was straightforward and took about 15 minutes.","True"
"REV_008959","ORD_005801","CUST_00905","PRD_191","Foam Roller Deep Tissue Massage Mini","Sports & Outdoors","Online","4","Positive","2022-12-01","The Roma staff recommended this and they were absolutely right. Very well packaged — no damage at all. Delivery was faster than expected — arrived the next day.","True"
"REV_008960","ORD_011814","CUST_02182","PRD_073","Casual Denim Jacket Classic","Clothing & Apparel","Sicilia","4","Positive","2023-07-22","Exactly as described — no surprises. Five stars without hesitation. Delivery was faster than expected — arrived the next day. The stitching is neat and everything looks well-made.","False"
"REV_008961","ORD_030553","CUST_04126","PRD_077","Under-Bed Storage Boxes 2-Pack","Home & Garden","Trentino-Alto Adige","5","Positive","2024-05-06","Sturdy construction — feels like it will last for years. My plants are thriving since I started using this. Assembly was straightforward and took about 15 minutes.","True"
